Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,16451,16877,17443,18093,18755,19195,19610,20175,20835,21084,21140,21600,22132,22785,23451,23846,24058,24442,25028,25575,25512,25673,26255,26446,26596,26878,27238,27557,27948,28317,28742,29209,29627,30089,30470,30776,31033,31232,31668,32221,32645,33194,33694,34079,34447,34753,35037,35262,35473,35742,36022,36312,36657,36984,37248,37494,37716,37962,38246,38563,38901,39182,39493,39850
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.15,0.52,0.76,1.36,1.02,0.9,1.6,1.34,1.78,1.78,1.27,1.12,1.45,2.11,2.4,2.66,2.46,2.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975332321286609,0.00865297493908273,0.0141382603498076,0.010176303597128,0.00727531598244424,0.00657140669186758,0.00569133630721569,0.00200898229436154,0.00936390166869675,0.00843356599945969,0.00940294319900605,0.00882996396874573,0.0068004142295357,0.00660421107495562,0.00842264824176702,0.00943234681920636,0.0109235111204393,0.00978668467181032,0.00924063538213154,0.00817289068062751,0.00655238694776474,0.0052938315075899,0.00599288437231091,0.00194110894161873,0.00207232625568761,0.00186506931005221,0.00327838093890037,0.00179668932945333,0.00147146668515006,..,..,..
Liechtenstein,LIE,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..,..,..,..,2080628.11874704,2422178.38761867,2885266.19737524,3831811.98512276,4479638.44847042,5689790.97385947,6292662.26936109,7008595.97810873,10089689.2902814,11619878.9929003,12347794.9373345,11815660.897438,12056557.6850905,12101444.5333487,11606870.3375346,12217945.9638397,17997768.0664715,24313161.1127928,26828303.1125027,25864020.1367853,32825716.9549171,34273309.846683,37669019.8615574,38636762.0758262,44987614.947105,56080112.3394204,57825282.3976547,53076861.8562689,57263850.2025743,60516643.6791246,57203590.3392137,52651527.0686977,55749140.0221454,61724589.0692951,67149505.2917284,73444559.4637132,82390528.1480078,88399708.2253448,104086541.71612,98251719.149879,120037655.013735,138789432.435463,116603916.14658,156497121.69782,164561534.117864,158084048.427749,183301018.305497,206658389.710191,211828078.613184,191966261.00902,..,..,..,..
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2182.69156931505,2340.67545970008,2844.16286797492,3180.64498555255,3127.51176667183,3300.63634928559,3532.52787363242,4148.13091485015,5507.47434187652,6734.57487061946,7857.03148786492,9210.10118229413,12295.1212779366,14955.5345462921,11854.3711053096,11829.122609457,14261.8433787325,14294.7178607152,15655.3513307327,16473.5678231709,14300.2553666736,14981.6208126311,16884.7100319318,19368.5391045353,19727.7607453736,20541.824988603,23934.728489916,25085.784063499,27786.0057829276
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8946.88581331942,8709.65564920292,7021.97877260429,6050.58544392369,5615.09121196657,5967.19145428301,6419.66406344336,7102.8812426819,7796.78718194725,7856.70659113875,8465.94329594005,9456.87328070018,10497.2666200199,12085.9566752899,13097.4375662948,14514.7832942166,16446.977802261,19113.9861386164,20735.7079776096,18167.6379038272,19827.948684184,22701.5546059767,24578.1306085315,26595.3566840109,28052.4565243541,28915.5715133533,30870.240539754,33760.62939794,36721.9325501206,40809.9308244235,41491.3281824274,45955.5689507242,50455.9203561357,50783.2564002709
Lithuania,LTU,"Population, total",SP.POP.TOTL,2778550,2823550,2863350,2898950,2935200,2971450,3008050,3044400,3078850,3107321,3139689,3179041,3213622,3244438,3273894,3301652,3328664,3355036,3379514,3397842,3413202,3432947,3457179,3485192,3514205,3544543,3578914,3616367,3655049,3684255,3697838,3704134,3700114,3682613,3657144,3629102,3601613,3575137,3549331,3524238,3499536,3470818,3443067,3415213,3377075,3322528,3269909,3231294,3198231,3162916,3097282,3028115,2987773,2957689,2932367,2904910,2868231,2828403,2801543,2794137,2794885,2800839,2831639,2871585
Lithuania,LTU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.33,17.54,16.4,14.13,13.711,13.388,15.931,16.84,13.008,12.875,10.684,8.325,5.78,4.25,5.826,13.785,17.814,15.39,13.365,11.77,10.698,9.12,7.862,7.073,6.147,6.255,8.487,7.112,5.956,6.841
Lithuania,LTU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.44273154708812,1.39565861276589,1.01885217696713,0.702714839275153,0.835114128882281,1.00761756848222,0.950531620904502,0.809312518866469,0.731872390939613,0.655048870768867,0.590099054196955,0.550049584611631,0.480122912458821,0.439415086610715,0.401930501280375,0.524773473420892,0.55272441723569,0.50334215016971,0.451433196719953,0.435666728185002,0.355871871770943,0.3377588483904,0.408008846501474,0.378395633092732,0.334182488318804,0.310782585398606,0.28612663033099,..,..
Lithuania,LTU,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,345565786.112519,381590786.361675,526129650.410013,605576638.936404,600572067.965412,645532140.235936,700178553.301682,804205756.551139,917394277.513372,1104636413.44538,1186020725.15323,1318593702.16888,1618094278.70771,2103087205.48158,2006573730.35341,1816966962.59318,1966641253.15137,1787628849.10538,1866544253.13686,1873616719.80527,1533935088.75191,1605271308.49025,1721171079.99517,1958577151.57763,2051643207.79476,2143526495.62242,2480346522.94224,..,..
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2261.17741836594,2241.36003221423,2331.55685801925,2461.90112384487,2779.18439746326,2803.85304611765,2925.22204723477,2934.52832111007,3202.50594852825,3690.17182620062,4298.03389742102,4435.39800823681,5486.72062789089,7447.21301786664,8966.72895879047,8701.30473139249,9490.6903118849,10486.3357891095,13034.3882079614,15204.3308191994,16531.1148988397,13837.1299814617,12590.9767956204,12374.0304234408,12126.9391987909,12481.9658448559,18149.8692500239,22443.4314633012,25219.3542781732,26618.0695774968,33465.478207919,35747.3377992066,39570.8615665986,40066.7242518773,43933.235442736,51032.349635318,50444.3591236175,46641.6408754876,47445.3810812051,50872.4492684624,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116786.511654677,112726.439672814,116905.370396853,133711.794435985,125006.021815486,128678.189942826
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29929.0521561855,33168.4287884896,34085.8238280804,35874.7047629493,37526.2619141439,38319.7630124135,39707.461526777,42477.7398314956,44267.1768586838,49844.6769627976,55124.2922512694,56141.7751664486,58575.6792717544,60199.8507967788,64694.4334161028,68787.8547494266,78878.0275161487,85129.1888169612,90970.7211980147,86873.2562419563,90346.0688268008,94475.0302265023,96636.426643956,100925.011992241,105296.284588232,107888.578352982,113365.176082265,114985.842235989,116498.512080919,121403.823719046,122114.101599326,135379.291201024,144750.804916094,139105.961666807
Luxembourg,LUX,"Population, total",SP.POP.TOTL,313970,316845,320750,324100,327750,331500,333895,334995,335850,337500,339171,342421,346600,350450,355050,358950,360731,361358,362007,362856,364150,365225,365525,365622,365998,366706,368355,370750,373450,377100,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,653103,666430
Luxembourg,LUX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.198,2.628,2.956,2.631,2.465,1.998,1.588,1.607,1.482,2.029,2.33,3.48,2.918,3.286,2.527,2.763,2.39,2.345,1.805,2.621,3.675,5.113,4.488,4.731,4.065,5.06,5.194,4.423,5.122,5.03,6.045,6.044,6.796,6.669,5.523,5.589,5.592,6.766,5.571,4.588,5.184
Luxembourg,LUX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.0524149334463755,0.0576026225877284,0.0561004130678081,0.0592509986925504,0.0515778921049372,0.0627907982670683,0.318863047965533,0.176909720602285,0.0470270658930434,0.0483399264120148,0.0517571452416673,0.0456097883863536,0.052440397123491,0.0489712846331369,0.0428891339071207,0.0469292790173335,0.0385608464591326,0.0355106535645102,0.0359546763141924,0.0427257869216624,0.0362067565268409,0.0247815381926834,0.0208398943551724,0.0228902530216312,0.020024924067161,0.0182970118168961,0.0189317592423706,0.0160989433345421,0.0174167394238165,0.0174432275436708,0.0190086228380903,0.0187875662300189,0.0172526782204699,0.0150664520035236,0.00965720131113687,0.009842585563947,0.0208984835862011,0.032962175967571,0.176060660673067,0.166374142577648,0.072919743736028,0.111627780528827,0.124315483837715,0.0654807999878363,0.0511247766010698,0.0121647269251085,0.0100663139177463,0.00960957126949073,0.0131614123128893,0.00887356762506664,0.00666359766515693,0.00475136757511518,..,..
Luxembourg,LUX,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..,..,..,..,27481504.6389673,33360843.5823358,43819191.6414627,59641254.3986751,67408155.7490803,98317216.1895361,104808489.028213,128105804.164322,196359103.368772,239164281.783159,270835749.758587,236302493.481095,240447843.898994,144433439.053254,143375339.553829,148986794.571876,233952085.96713,311298770.394382,345646084.476138,335060915.233415,447471746.843746,488024437.550068,544564086.107313,548285673.45187,587113932.118088,731180837.438424,711339908.794788,703967898.274134,703307408.2372,762779381.288748,718985121.508093,739121259.737236,783868442.342721,955558054.470642,1274285845.77755,1398577207.0764,1417521728.02479,1830906687.48873,1945358672.56748,1484174466.27684,1651058120.92641,1869351049.67823,2029454248.25024,2235286063.60834,2339898347.70269,2040568530.79059,2002983077.99927,2087526849.97657,2347103795.14689,2305620176.04429,2506152635.51242,2927472437.72107,..,..
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4486.541208636,4207.25300817099,4611.49497355573,4701.66434223387,5175.15646068506,6380.07114016362,7242.91715984991,8322.56380195863,9692.43538809962,10707.3786750774,13249.8387410349,14754.1825906333,15905.2615421482,17215.1178522275,17289.5517956917,17415.6982810978,16097.0688851452,15319.7717343472,15731.9868750281,15810.7227666562,16814.9926424134,18589.8998330534,23407.1993692194,25681.2167315221,29813.7877167933,35400.2334659409,38888.5118044503,40351.0035623363,52591.8035225196,67041.2823092952,76051.6312325843,87069.767003344,88310.8119567344,70070.2918001631,69074.0363049212,77704.9215312666,83761.8171798142,81967.699172769,36976.2561071429,45376.314586156,36909.9564090312,67476.5290813306
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27941.0541591019,28520.8651765164,31334.9144405005,32590.3652727966,33582.4177787329,34334.9357677347,34330.5398463053,34641.4676869195,33033.5822658446,32320.756280003,34692.4358056771,36220.7763852403,39649.9145643122,44610.3457267695,56593.1465579987,60576.5435393879,67201.5033693976,75676.920824553,76830.7183814538,79123.5709345529,99831.5856511491,121075.843709867,133100.431084191,149793.695123089,145113.947357173,108916.86260993,107906.815674246,120983.492894337,129726.754015517,126160.45417335,57220.817061871,74177.7825248277,64373.9325445479,116491.070017441
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,173315,173323,177810,182135,225655,265631,262942,260423,257933,255306,257396,247400,245050,242800,240550,238200,235600,232950,232400,235200,239650,244800,254650,269300,282850,289700,296050,306850,316000,325100,334950,351650,370900,384000,396800,409300,415100,417300,422300,427400,430600,433900,438400,443600,454700,473500,498900,520900,540700,535000,537000,549600,567900,591900,621700,642900,652500,648400,658900,672000,685400,682500,677300,678800
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.01,..,..,..,..,4.261,3.225,4.607,6.34,6.874,6.371,6.278,5.995,4.905,4.158,3.822,3.27,2.999,3.58,2.84,2.56,1.97,1.82,1.67,1.81,1.939,1.981,1.803,1.73,2.542,..,..,..
"Macao SAR, China",MAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00180635451304879,0.00186693119817914,0.00255971079328982,0.00250332835608348,0.00369865605929788,0.00291006898641668,0.00254336022844102,0.00222094443428256,0.00191367383640553,0.00191073903714248,0.00195001869429506,0.001434625295453,0.00175308274359916,0.0026598693592288,0.00272245739392018,0.0024700951416263,0.00206941045661232,0.00114701339124268,0.00109989412783637,0.0012515633431334,0.00129294906675416,0.00166554584265641,0.00142006573846366,0.000813289697051987,0.000762848827837186,0.000914438870209263,0.00134690575890845,0.00122316242318777,0.000905336110860392,0.000918692177244038,0.000637773144866662,0.0005215709086089,0.000707754579992928,0.000676701941454292,0.000766339291005204,0.000816577243915305,0.000378495372010862,0.000345302748769397,0.00092361911978552,0.000724556273813068,..,..
"Macao SAR, China",MAC,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30125917.9543192,30064311.8592751,34729423.1401051,35867058.1012152,40776796.2911196,52428676.1417264,60990531.8309579,71946493.7104021,85499515.7087644,99267290.7837038,129875742.859651,148609005.005271,164942005.045036,181948586.159291,181849987.030528,183620757.002244,170429699.654083,160708785.144959,162379346.864526,178454825.41856,190999676.351234,210626285.343839,217572376.654783,256834075.220631,313958503.511889,445981631.180083,473552806.074737,514289091.091267,548010921.99645,605558833.653439,712494674.52659,889872804.876521,987535295.958193,1227892095.20547,1284513728.69253,1264623031.34258,1225471768.69926,1341266794.82931,1330941286.65789,1358693851.94651,..,..
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,131.69201832961,133.271232882825,137.308007316434,137.433563533649,141.534669132002,143.245722030305,150.690080692721,155.860688364854,163.588485295319,162.904752589963,166.645544206518,174.629594145065,189.640262028465,226.818255725382,255.336638120604,294.992905767807,273.522678185535,286.89632096228,314.983241249429,396.398711932997,577.592700958515,512.913929983213,500.642606965445,476.118671340584,385.408181010621,364.469101913106,404.959271422966,290.831531079348,280.528398357653,271.306183276982,326.099253221978,262.024402380479,290.2120463948,307.887603096441,258.723806434505,273.149653945976,339.877283663608,284.371843967244,284.192923139852,267.360530991414,280.282905559649,319.283278235657,304.941777398445,352.620095849925,272.20074858856,305.812074924388,324.146874882604,419.548001431865,512.579800058444,446.315238370592,450.009391645726,506.163691559309,493.511162904211,515.301589361832,505.684922503435,445.320069480568,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,490.206238571448,497.242514792961,506.159368687808
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1165.82092415974,1095.98699621764,1100.57896845785,1115.76728425393,1104.26113399779,1110.65249220422,1118.76916212207,1142.30166094868,1161.75088848956,1194.15024666731,1235.78733942101,1298.56378867522,1121.08749552548,1218.83563167756,1279.54611060172,1342.5192993559,1416.40465945701,1493.37545002715,1577.3383892608,1479.82980026634,1463.87646784964,1475.17055178114,1463.61756926447,1473.40398077255,1498.83976908219,1496.61172412841,1561.51962374608,1546.88001890817,1546.59563549795,1612.29772715626,1490.32312837866,1599.4127689767,1738.29455252161,1823.81732941305
Madagascar,MDG,"Population, total",SP.POP.TOTL,5111029,5246158,5384150,5525185,5669863,5819116,5974279,6136486,6306493,6484716,6672003,6868868,7074398,7288048,7509726,7739336,7976831,8222240,8475864,8737581,9006032,9279011,9557671,9843044,10134550,10433142,10736857,11047291,11369462,11704998,12055639,12421412,12800870,13197345,13613850,14051275,14510711,14990814,15489364,16000506,16516338,17032939,17549913,18071854,18606608,19159707,19730909,20318583,20923840,21547280,22183340,22822300,23462438,24109290,24764348,25426702,26099952,26788375,27494926,28219554,28953556,29691083,30437261,31195932
Madagascar,MDG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8,5.35,..,5.01,..,2.62,..,..,..,..,4.28,..,0.599,..,..,1.785,..,..,..,..,..,..,3.186,..
Madagascar,MDG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,2.91882362138853,2.7569246514139,2.01983258429753,2.17224461200256,1.4744145537648,2.04874954586154,1.82505264919794,3.55001370063835,3.41027008553002,2.87991034326351,2.31131855927976,2.21318889499977,2.89509378187374,2.19545490463898,2.44235762826374,2.08800213500856,2.80088989064126,3.8551957397843,4.26209029540837,4.52863760151394,5.13716500766513,6.2042741515873,5.70482651152286,4.26807702054671,5.43387400573852,7.72187580414643,6.10099854193451,5.98372525542255,5.7146849652343,3.51113304202429,3.28334073398533,2.78738585949357,3.50534579179508,5.21855839818452,6.16053834340743,5.46552559841922,5.6245995828571,6.43424742692885,5.80936537783052,6.87903891334948,5.80844502636667,5.89544167157359,6.69129717051904,6.77436297702956,7.17890334828133,8.60993537983163,8.77277190379424,7.63973631390415,5.16989441363436,4.7078522848274,5.65950524677075,5.5311886434036,..,..
Madagascar,MDG,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..,..,..,..,31048015.5749319,34593714.3617282,40183257.6854349,42851082.1544208,43773290.2644848,54486153.740743,67256919.3532095,84875620.8462095,109424493.750769,124242023.74248,190843878.543573,158814217.612087,136001581.987538,118776439.525994,109037463.013912,99190608.8932831,83857984.5535508,54687636.5132826,54183135.198992,47781121.1360592,75408539.4458756,65922282.654305,76031237.2404752,86071854.04193,69763165.9814074,76071918.4603277,98817731.7397558,78529532.0184934,64207480.8916311,90130721.7816041,95616338.5690701,123841887.488704,120863992.149466,146618510.255565,122852365.611348,153174424.917792,149343917.176031,258222752.661378,280508437.455336,250008606.125306,255377873.387639,291437002.555211,301490933.368552,249603760.27726,253199586.639936,226611395.090854,236693010.613261,265408957.672689,276631061.047815,283136037.802763,263473416.553287,294781477.139758,..,..
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,287.470822426729,276.407062724717,253.342697905133,252.442074600122,239.74828969103,216.054136140391,217.8701899466,207.605894737179,229.421843922728,252.19590741943,286.730598968269,325.75273105931,258.393430877557,293.016883079922,169.196526919639,200.362370007247,320.662735559137,366.954461274104,236.045479450504,233.935986197873,224.22415918428,215.474524898357,428.210439838398,383.348596852642,404.674248445428,414.361121984475,440.822149023873,475.180261659331,554.048820396119,625.869729869625,683.124694716799,763.061000394572,558.46208832772,496.947368267313,529.5133440206,539.605363240686,450.506105510719,495.769683367165,533.203173686705,580.889816066776,602.507478176106,617.447520802454,604.269751184515,602.343619809252
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,671.503430285171,731.940474927214,673.815977195479,745.682183263287,691.626134356443,825.454125694779,884.456347000853,915.279224945452,941.051496468664,960.710822988174,974.310137497317,924.056368254021,931.283507532698,979.038977945153,1032.80213911794,1070.93590955973,1124.43826910448,1230.56385439681,1311.44999789966,1387.78991562165,1457.60568307728,1516.2111831915,1464.04323957796,1558.11224745203,1505.55190404024,1403.08451209235,1409.95802703533,1380.23263621737,1363.79445595088,1450.01008064784,1513.45990803344,1687.59358179651,1778.30582146001,1829.50768925379
Malawi,MWI,"Population, total",SP.POP.TOTL,3628134,3715534,3806307,3900506,3997305,4096157,4197926,4303012,4411054,4521184,4633944,4751434,4874475,5003938,5141337,5287367,5443384,5614983,5810132,6028749,6265529,6516454,6778879,7051709,7332810,7620508,7906480,8293174,8753262,9176220,9545852,9844227,10135079,10284024,10164894,10150117,10352228,10562035,10792876,11047804,11315942,11593058,11880440,12181574,12500737,12840031,13198701,13576343,13976417,14395788,14826463,15265022,15709577,16161816,16621538,17085587,17557739,18039715,18528081,19025752,19533888,20047258,20568728,21104482
Malawi,MWI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.942,..,..,..,..,..,1.736,..,4.978,..,..,..,3.77,..,..,0.907,..,..,..
Malawi,MWI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,6.70998624141776,4.84114888787186,5.0433444324309,6.3885112311711,5.87192009420872,8.97343845252109,7.62753889769855,8.60975121061314,7.57763464950774,6.70942759934468,7.27306570831915,6.42223411526603,9.00065904697418,5.79992432401987,5.33669750543511,4.49098188870215,6.92133189930943,7.13209761216796,6.9276752903871,8.13642935620643,8.83285550041662,7.15944602363582,9.09968632011216,6.98240636615388,13.6924266084459,18.314016528775,10.6406276241143,8.30341051996053,12.9038429613876,9.90428833075201,10.1509116653401,9.93791742339101,5.80694889486208,8.64215061116182,6.39211290059216,6.82450197846741,6.78461168008871,7.97931680799651,8.72702659415971,7.04042216088488,6.02572508561474,5.97687719996186,8.95123535585595,10.1501360274794,9.61846301856776,8.89901041042248,10.9739875833904,7.00371862797528,5.20814805353589,4.24376277062568,4.09928170325885,4.22250421289741,..,..
Malawi,MWI,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..,..,..,..,9549982.06852273,11926705.9814659,11240518.9620758,12467228.1215672,15210770.3281027,14939569.3447557,14313253.0120482,18676415.0902647,21806967.6951523,23664318.6037459,28444772.8112303,30025019.5465207,28859876.8356228,29959310.0102145,28806422.456488,24804839.7417253,26951802.6973296,31533119.0292933,35804279.0770311,36968435.4412032,44098977.610026,51768702.0297506,38731555.9070851,73038439.0842192,38712302.1610733,44552170.6065939,103133570.042787,115950536.323967,65729653.3435629,70234565.9905961,76992771.9315863,59254261.0651644,121316009.679682,111174049.811222,123341802.822315,133122641.672936,149186995.884201,169988030.054514,208690826.996798,246884229.137507,281636334.109593,387321629.325786,286378768.120632,257656499.594376,406216846.856806,352993702.817405,250071806.227992,406327949.941243,449149466.678363,501146251.645611,554728905.337366,573111341.48716,..,..
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,240.847414554537,232.943768818315,238.836339180717,291.800006993807,302.933952345239,326.436007443045,338.570121454412,335.425630582949,342.444763417284,368.385655484736,379.626764270849,407.19672797331,472.363509449959,700.728626010603,847.806802570239,810.570999701272,940.437734141673,1091.70837095855,1326.88769798353,1679.87779419937,1886.12339323875,1866.10246831744,1937.74922725899,2124.29229106221,2299.80870816235,2045.57471772113,1759.73185736702,1977.1290866202,2099.95467656701,2243.60219599914,2468.69080320116,2679.20101106745,3141.43321987651,3461.99504214189,3757.65292858601,4363.14458333034,4837.16897250768,4678.56390058182,3294.30978444095,3527.81581379249,4083.52874483605,3943.79943910239,4184.03163773539,4465.32194567208,4939.24851854427,5555.58179951206,6158.40785533236,7168.93031942508,8371.82156086005,7191.43287234626,8899.34505544675,10217.1068585031,10600.5744240026,10713.6407638899,11013.3107334403,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1116425938,11748.0919307944,11379.0861000632
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6886.63312492358,7582.56943117601,8223.80295905911,9018.06249373056,9806.47179108541,10720.2534687358,11709.2669996143,12469.3590059844,11398.0987124159,11979.6797138901,13027.273338686,13071.5814133296,13656.0458904106,14387.2484913771,15415.8063404555,16371.4260816078,17426.3611674863,18616.8070764804,19479.8799587431,18922.6459509295,20193.4092943464,21324.3594996498,22638.5406944009,23160.8924510627,24306.5212338415,24526.3942716012,25285.8213541391,26415.5960203287,27793.5674222948,28933.928297233,27474.7361378236,29822.8491831618,34366.2284812577,36416.5401853099
